0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.5840508e-006	-7.6604464e-006	-7.7378062e-006	-7.8161449e-006	-7.8954773e-006	-7.9758186e-006	-8.0571842e-006	-8.1395898e-006	-8.2230515e-006	-8.3075855e-006	-8.3932083e-006	-8.4799369e-006	-8.5677884e-006	-8.6567803e-006	-8.7469303e-006	-8.8382567e-006	-8.9307779e-006	-9.0245127e-006	-9.1194802e-006	-9.2156999e-006	-9.3131917e-006	-9.4119758e-006	-9.5120728e-006	-9.6135037e-006	-9.7162899e-006	-9.8204531e-006	-9.9260156e-006	-1.0033e-005	-1.0141429e-005	-1.0251327e-005	-1.0362716e-005	-1.0475623e-005	-1.0590071e-005	-1.0706085e-005	-1.0823693e-005	-1.0942919e-005	-1.1063791e-005	-1.1186335e-005	-1.1310581e-005	-1.1436556e-005	-1.1564289e-005	-1.1693809e-005	-1.1825148e-005	-1.1958335e-005	-1.2093401e-005	-1.2230379e-005	-1.2369302e-005	-1.2510201e-005	-1.2653112e-005	-1.2798069e-005	-1.2945107e-005	-1.3094261e-005	-1.3245569e-005	-1.3399068e-005	-1.3554796e-005	-1.3712793e-005	-1.3873096e-005	-1.4035748e-005	-1.420079e-005	-1.4368264e-005	-1.4538212e-005	-1.471068e-005	-1.4885711e-005	-1.5063352e-005	-1.524365e-005	-1.5426652e-005	-1.5612406e-005	-1.5800964e-005	-1.5992375e-005	-1.6186692e-005	-1.6383968e-005	-1.6584256e-005	-1.6787613e-005	-1.6994094e-005	-1.7203758e-005	-1.7416663e-005	-1.763287e-005	-1.785244e-005	-1.8075436e-005	-1.8301923e-005	-1.8531966e-005	-1.8765632e-005	-1.900299e-005	-1.9244111e-005	-1.9489064e-005	-1.9737925e-005	-1.9990768e-005	-2.024767e-005	-2.0508709e-005	-2.0773964e-005	-2.1043519e-005	-2.1317456e-005	-2.1595862e-005	-2.1878824e-005	-2.2166432e-005	-2.2458777e-005	-2.2755953e-005	-2.3058056e-005	-2.3365185e-005	-2.367744e-005	-2.3994924e-005	-2.4317742e-005	-2.4646002e-005	-2.4979814e-005	-2.5319291e-005	-2.5664549e-005	-2.6015705e-005	-2.6372882e-005	-2.6736203e-005	-2.7105795e-005	-2.7481789e-005	-2.7864317e-005	-2.8253517e-005	-2.8649528e-005	-2.9052493e-005	-2.9462559e-005	-2.9879877e-005	-3.03046e-005	-3.0736887e-005	-3.11769e-005	-3.1624804e-005	-3.208077e-005	-3.2544972e-005	-3.3017589e-005	-3.3498804e-005	-3.3988805e-005	-3.4487785e-005	-3.4995941e-005	-3.5513477e-005	-3.6040601e-005	-3.6577526e-005	-3.712447e-005	-3.7681659e-005	-3.8249324e-005	-3.88277e-005	-3.941703e-005	-4.0017565e-005	-4.062956e-005	-4.1253277e-005	-4.1888986e-005	-4.2536965e-005	-4.3197498e-005	-4.3870876e-005	-4.4557401e-005	-4.525738e-005	-4.5971129e-005	-4.6698976e-005	-4.7441253e-005	-4.8198304e-005	-4.8970484e-005	-4.9758153e-005	-5.0561687e-005	-5.1381467e-005	-5.221789e-005	-5.307136e-005	-5.3942294e-005	-5.4831122e-005	-5.5738286e-005	-5.6664238e-005	-5.7609446e-005	-5.8574391e-005	-5.9559567e-005	-6.0565484e-005	-6.1592666e-005	-6.2641651e-005	-6.3712996e-005	-6.4807272e-005	-6.5925068e-005	-6.706699e-005	-6.8233664e-005	-6.9425733e-005	-7.0643859e-005	-7.1888727e-005	-7.3161039e-005	-7.4461522e-005	-7.5790924e-005	-7.7150015e-005	-7.8539591e-005	-7.9960471e-005	-8.1413501e-005	-8.2899552e-005	-8.4419524e-005	-8.5974344e-005	-8.7564971e-005	-8.9192392e-005	-9.0857627e-005	-9.2561728e-005	-9.4305782e-005	-9.609091e-005	-9.7918271e-005	-9.9789062e-005	-0.00010170452	-0.00010366591	-0.00010567457	-0.00010773185	-0.00010983916	-0.00011199796	-0.00011420975	-0.00011647609	-0.00011879859	-0.0001211789	-0.00012361876	-0.00012611994	-0.00012868428	-0.0001313137	-0.00013401015	-0.00013677569	-0.00013961243	-0.00014252255	-0.00014550833	-0.0001485721	-0.00015171631	-0.00015494347	-0.00015825619	-0.00016165718	-0.00016514924	-0.00016873527	-0.0001724183	-0.00017620144	-0.00018008793	-0.00018408115	-0.00018818457	-0.00019240182	-0.00019673666	-0.00020119297	-0.00020577481	-0.00021048639	-0.00021533205	-0.00022031635	-0.00022544398	-0.00023071984	-0.00023614901	-0.00024173678	-0.00024748862	-0.00025341027	-0.00025950764	-0.00026578691	-0.00027225451	-0.00027891711	-0.00028578166	-0.0002928554	-0.00030014584	-0.00030766083	-0.00031540853	-0.00032339741	-0.00033163633	-0.00034013451	-0.00034890153	-0.00035794739	-0.00036728252	-0.00037691777	-0.00038686446	-0.00039713438	-0.00040773984	-0.00041869365	-0.0004300092	-0.00044170044	-0.00045378191	-0.0004662688	-0.00047917694	-0.00049252286	-0.00050632381	-0.00052059779	-0.00053536357	-0.00055064078	-0.00056644987	-0.00058281222	-0.00059975014	-0.00061728693	-0.00063544689	-0.00065425542	-0.00067373903	-0.00069392541	-0.00071484345	-0.00073652334	-0.00075899656	-0.00078229602	-0.00080645603	-0.00083151243	-0.00085750261	-0.00088446558	-0.00091244204	-0.00094147445	-0.00097160707	-0.0010028861	-0.0010353595	-0.0010690775	-0.0011040922	-0.001140458	-0.0011782314	-0.0012174711	-0.0012582381	-0.001300596	-0.0013446105	-0.0013903499	-0.0014378848	-0.0014872885	-0.0015386365	-0.001592007	-0.0016474803	-0.0017051395	-0.0017650697	-0.0018273581	-0.0018920943	-0.0019593694	-0.0020292764	-0.0021019097	-0.0021773646	-0.0022557374	-0.0023371244	-0.0024216219	-0.0025093253	-0.0026003285	-0.0026947231	-0.0027925977	-0.0028940364	-0.0029991183	-0.0031079158	-0.0032204932	-0.0033369055	-0.003457196	-0.0035813949	-0.003709517	-0.0038415594	-0.0039774991	-0.0041172902	-0.0042608613	-0.0044081122	-0.0045589111	-0.0047130911	-0.0048704472	-0.0050307326	-0.0051936559	-0.0053588776	-0.0055260073	-0.0056946013	-0.0058641598	-0.0060341262	-0.0062038853	-0.0063727639	-0.0065400312	-0.0067049012	-0.0068665359	-0.0070240499	-0.0071765169	-0.0073229771	-0.0074624464	-0.0075939276	-0.0077164219	-0.0078289426	-0.0079305288	-0.0080202607	-0.0080972744	-0.0081607765	-0.0082100583	-0.008244509	-0.0082636268	-0.0082670281	-0.0082544552	-0.0082257799	-0.0081810055	-0.0081202658	-0.0080438206	-0.0079520491	-0.0078454415	-0.0077245874	-0.0075901636	-0.0074429204	-0.0072836668	-0.0071132564	-0.0069325724	-0.0067425137	-0.0065439821	-0.0063378696	-0.006125048	-0.0059063593	-0.0056826075	-0.0054545525	-0.0052229046	-0.0049883204	-0.0047514011	-0.0045126902	-0.0042726735	-0.0040317796	-0.0037903807	-0.0035487948	-0.003307288	-0.0030660767	-0.0028253313	-0.002585179	-0.002345707	-0.0021069663	-0.0018689752	-0.0016317225	-0.001395171	-0.0011592612	-0.0009239145	-0.00068903644	-0.00045452012	-0.00022024931	1.3898296e-005	0.00024804796	0.00048232476	0.00071685045	0.00095174028	0.0011870999	0.0014230219	0.0016595831	0.0018968404	0.0021348281	0.0023735544	0.0026129975	0.0028531026	0.0030937781	0.0033348927	0.0035762712	0.0038176924	0.0040588851	0.0042995263	0.0045392385	0.0047775882	0.0050140846	0.0052481793	0.0054792671	0.0057066872	0.005929726	0.0061476211	0.0063595666	0.0065647194	0.006762208	0.0069511413	0.00713062	0.0072997487	0.0074576488	0.0076034728	0.0077364186	0.0078557442	0.0079607819	0.008050952	0.0081257752	0.008184883	0.0082280271	0.0082550853	0.0082660655	0.0082611067	0.0082404772	0.00820457	0.0081538956	0.0080890727	0.0080108164	0.0079199256	0.0078172684	0.0077037678	0.0075803862	0.0074481112	0.0073079412	0.0071608723	0.0070078862	0.0068499399	0.0066879564	0.0065228168	0.0063553547	0.0061863516	0.0060165331	0.0058465674	0.0056770647	0.0055085767	0.0053415978	0.0051765674	0.0050138709	0.0048538436	0.0046967727	0.0045429011	0.0043924301	0.0042455233	0.0041023093	0.0039628855	0.0038273207	0.0036956585	0.0035679198	0.0034441055	0.0033241993	0.0032081694	0.0030959712	0.0029875487	0.0028828366	0.0027817616	0.0026842441	0.0025901991	0.0024995378	0.0024121681	0.0023279959	0.0022469254	0.0021688604	0.0020937043	0.002021361	0.0019517349	0.0018847318	0.0018202589	0.001758225	0.0016985408	0.0016411191	0.001585875	0.0015327257	0.001481591	0.0014323929	0.0013850561	0.0013395076	0.0012956768	0.0012534959	0.0012128992	0.0011738235	0.0011362079	0.0010999939	0.0010651252	0.0010315477	0.00099920938	0.00096806036	0.00093805272	0.00090914051	0.00088127965	0.00085442785	0.00082854459	0.00080359101	0.00077952988	0.00075632553	0.00073394378	0.00071235189	0.00069151849	0.00067141354	0.00065200827	0.00063327512	0.00061518769	0.00059772072	0.00058084998	0.00056455229	0.00054880545	0.00053358818	0.00051888011	0.00050466171	0.00049091428	0.00047761992	0.00046476145	0.00045232242	0.00044028706	0.00042864027	0.00041736756	0.00040645504	0.0003958894	0.00038565788	0.00037574822	0.00036614869	0.00035684802	0.00034783541	0.00033910047	0.00033063327	0.00032242424	0.00031446421	0.00030674439	0.00029925631	0.00029199185	0.00028494323	0.00027810294	0.00027146378	0.00026501884	0.00025876146	0.00025268526	0.00024678409	0.00024105203	0.00023548341	0.00023007276	0.00022481482	0.00021970452	0.000214737	0.00020990757	0.00020521171	0.00020064509	0.00019620351	0.00019188295	0.00018767952	0.00018358949	0.00017960924	0.00017573532	0.00017196436	0.00016829314	0.00016471856	0.0001612376	0.00015784737	0.00015454509	0.00015132805	0.00014819366	0.00014513941	0.00014216288	0.00013926173	0.0001364337	0.00013367661	0.00013098836	0.00012836692	0.00012581031	0.00012331664	0.00012088409	0.00011851086	0.00011619525	0.00011393561	0.00011173032	0.00010957785	0.00010747668	0.00010542538	0.00010342253	0.00010146678	9.9556819e-005	9.7691372e-005	9.5869209e-005	9.4089138e-005	9.2350005e-005	9.0650692e-005	8.8990117e-005	8.7367231e-005	8.5781019e-005	8.4230496e-005	8.2714709e-005	8.1232733e-005	7.9783672e-005	7.8366657e-005	7.6980846e-005	7.5625422e-005	7.4299593e-005	7.3002592e-005	7.1733672e-005	7.0492111e-005	6.9277208e-005	6.808828e-005	6.6924669e-005	6.5785733e-005	6.4670848e-005	6.3579412e-005	6.2510836e-005	6.1464552e-005	6.0440005e-005	5.9436658e-005	5.8453989e-005	5.7491491e-005	5.654867e-005	5.5625048e-005	5.472016e-005	5.3833552e-005	5.2964784e-005	5.211343e-005	5.1279074e-005	5.046131e-005	4.9659747e-005	4.8874001e-005	4.8103701e-005	4.7348485e-005	4.6608002e-005	4.5881907e-005	4.5169869e-005	4.4471563e-005	4.3786673e-005	4.3114892e-005	4.2455921e-005	4.1809469e-005	4.1175252e-005	4.0552993e-005	3.9942425e-005	3.9343285e-005	3.8755318e-005	3.8178276e-005	3.7611916e-005	3.7056003e-005	3.6510307e-005	3.5974603e-005	3.5448674e-005	3.4932307e-005	3.4425294e-005	3.3927433e-005	3.3438528e-005	3.2958385e-005	3.2486817e-005	3.2023642e-005	3.1568682e-005	3.1121762e-005	3.0682713e-005	3.025137e-005	2.9827571e-005	2.9411158e-005	2.9001978e-005	2.8599881e-005	2.8204721e-005	2.7816354e-005	2.7434642e-005	2.7059447e-005	2.6690638e-005	2.6328085e-005	2.597166e-005	2.562124e-005	2.5276705e-005	2.4937936e-005	2.4604818e-005	2.4277238e-005	2.3955087e-005	2.3638257e-005	2.3326643e-005	2.3020142e-005	2.2718655e-005	2.2422082e-005	2.213033e-005	2.1843303e-005	2.1560911e-005	2.1283065e-005	2.1009676e-005	2.0740659e-005	2.0475931e-005	2.021541e-005	1.9959016e-005	1.9706672e-005	1.94583e-005	1.9213826e-005	1.8973176e-005	1.8736281e-005	1.8503068e-005	1.827347e-005	1.8047421e-005	1.7824854e-005	1.7605705e-005	1.7389911e-005	1.7177412e-005	1.6968147e-005	1.6762057e-005	1.6559085e-005	1.6359174e-005	1.6162269e-005	1.5968317e-005	1.5777263e-005	1.5589057e-005	1.5403647e-005	1.5220984e-005	1.504102e-005	1.4863706e-005	1.4688996e-005	1.4516844e-005	1.4347206e-005	1.4180037e-005	1.4015295e-005	1.3852937e-005	1.3692923e-005	1.3535211e-005	1.3379763e-005	1.3226539e-005	1.3075501e-005	1.2926612e-005	1.2779835e-005	1.2635135e-005	1.2492477e-005	1.2351825e-005	1.2213147e-005	1.2076408e-005	1.1941578e-005	1.1808623e-005	1.1677513e-005	1.1548216e-005	1.1420704e-005	1.1294946e-005	1.1170914e-005	1.104858e-005	1.0927915e-005	1.0808892e-005	1.0691484e-005	1.0575666e-005	1.0461412e-005	1.0348696e-005	1.0237494e-005	1.0127781e-005	1.0019533e-005	9.9127272e-006	9.8073405e-006	9.7033503e-006	9.6007343e-006	9.499471e-006	9.3995389e-006	9.3009172e-006	9.2035852e-006	9.1075228e-006	9.0127102e-006	8.919128e-006	8.8267569e-006	8.7355784e-006	8.6455739e-006	8.5567253e-006	8.469015e-006	8.3824253e-006	8.2969394e-006	8.2125402e-006	8.1292112e-006	8.0469363e-006	7.9656995e-006	7.885485e-006	7.8062776e-006	7.728062e-006	7.6508234e-006	7.5745472e-006
