-22.	0.0	0.019614789222579886	-1.1838452385143728e-7
-22.	0.050000000	0.019614491127779604	-0.0000663381090122107
-22.	0.100000000	0.01961359687677371	-0.00013267121604352688
-22.	0.15000000000000002	0.019612106569668088	-0.0001989943226146852
-22.	0.200000000	0.019610020373280725	-0.00026530243064892464
-22.	0.250000000	0.019607338521104137	-0.0003315905446375658
-22.	0.300000000	0.019604061313252447	-0.0003978536725265636
-22.	0.350000000	0.019600189116393857	-0.0004640868265434713
-22.	0.400000000	0.01959572236366767	-0.000530285024076861
-22.	0.45000000000000004	0.01959066155458674	-0.0005964432885135947
-22.	0.500000000	0.019585007254924635	-0.0006625566501054673
-22.	0.550000000	0.019578760096588196	-0.0007286201468110165
-22.	0.6000000000000000	0.019571920777474938	-0.0007946288251501018
-22.	0.6500000000000000	0.019564490061315998	-0.0008605777410439435
-22.	0.700000000	0.019556468777504013	-0.0009264619606637503
-22.	0.750000000	0.019547857820906477	-0.0009922765612689908
-22.	0.800000000	0.019538658151664584	-0.0010580166320416956
-22.	0.8500000000000000	0.019528870794977247	-0.0011236772749246761
-22.	0.9000000000000000	0.01951849684087098	-0.0011892536054454847
-22.	0.950000000	0.019507537443955072	-0.001254740753547699
-22.	1.000000000	0.019495993823162864	-0.0013201338644058785
-22.	1.0500000000000000	0.019483867261478487	-0.0013854280992456453
-22.	1.1000000000000002	0.019471159105649512	-0.0014506186361582449
-22.	1.150000000	0.019457870765886006	-0.001515700670900919
-22.	1.200000000	0.019444003715545163	-0.0015806694177044707
-22.	1.250000000	0.01942955949080267	-0.0016455201100644356
-22.	1.3000000000000000	0.019414539690309936	-0.0017102480015363981
-22.	1.3500000000000002	0.01939894597483824	-0.0017748483665169386
-22.	1.400000000	0.01938278006690916	-0.0018393165010240275
-22.	1.450000000	0.01936604375041197	-0.001903647723467588
-22.	1.500000000	0.019348738870207695	-0.001967837375416397
-22.	1.5500000000000000	0.0193308673317203	-0.002031880822356561
-22.	1.6000000000000002	0.01931243110051508	-0.0020957734544418925
-22.	1.650000000	0.019293432201864275	-0.002159510687239798
-22.	1.700000000	0.01927387272030015	-0.0022230879624677673
-22.	1.750000000	0.019253754799155837	-0.0022865007487219272
-22.	1.8000000000000000	0.0192330806400937	-0.0023497445422005674
-22.	1.8500000000000002	0.019211852502621935	-0.0024128148674159777
-22.	1.900000000	0.019190072703599154	-0.00247570727790044
-22.	1.950000000	0.019167743616727316	-0.002538417356902632
-22.	2.000000000	0.019144867672033043	-0.0026009407180772157
-22.	2.0500000000000003	0.01912144735533785	-0.0026632730061623786
-22.	2.100000000	0.01909748520771684	-0.002725409897652478
-22.	2.150000000	0.019072983824946817	-0.0027873471014584986
-22.	2.2000000000000003	0.019047945856943475	-0.0028490803595595023
-22.	2.250000000	0.019022374007187943	-0.0029106054476469756
-22.	2.300000000	0.01899627103214304	-0.002971918175756852
-22.	2.350000000	0.018969639740659485	-0.0030330143888927215
-22.	2.4000000000000004	0.01894248299337187	-0.0030938899676397685
-22.	2.450000000	0.018914803702085134	-0.003154540828767644
-22.	2.500000000	0.018886604829151426	-0.003214962925823254
-22.	2.5500000000000003	0.018857889386837495	-0.0032751522497143654
-22.	2.600000000	0.018828660436683242	-0.003335104829280643
-22.	2.650000000	0.0187989210888512	-0.003394816731855498
-22.	2.7000000000000003	0.018768674501467304	-0.0034542840638172568
-22.	2.750000000	0.018737923879953468	-0.003513502971128331
-22.	2.800000000	0.01870667247635164	-0.0035724696398643932
-22.	2.850000000	0.0186749235886401	-0.003631180296732089
-22.	2.9000000000000004	0.018642680560041897	-0.00368963120957509
-22.	2.950000000	0.01860994677832576	-0.003747818687869919
-22.	3.000000000	0.018576725675099895	-0.00380573908320798
-21.9	0.0	0.019882547668066103	-6.572296760076397e-8
-21.9	0.050000000	0.019882242815601265	-0.0000675439319631005
-21.9	0.100000000	0.01988132829265272	-0.00013508272635680708
-21.9	0.15000000000000002	0.019879804202477598	-0.00020261124917410166
-21.9	0.200000000	0.01987767071714485	-0.0002701243668671652
-21.9	0.250000000	0.019874928077496315	-0.00033761694853866266
-21.9	0.300000000	0.019871576593091602	-0.00040508386687189424
-21.9	0.350000000	0.019867616642137896	-0.0004725199989860189
-21.9	0.400000000	0.01986304867140372	-0.0005399202273391726
-21.9	0.45000000000000004	0.019857873196117357	-0.0006072794406126497
-21.9	0.500000000	0.01985209079984969	-0.0006745925345887204
